user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
513173,Free,4/14/2023,Onboarded,,4/14/2023,Singapore,Youtube,I want to become a data scientist.,Data analysis and data visualization
513177,Paid,4/14/2023,Onboarded,Annual,4/14/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
513241,Paid,4/14/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
513357,Paid,4/14/2023,Onboarded,Annual,4/14/2023,Australia,Youtube,I want to become a data scientist.,Data analysis and data visualization
513377,Paid,4/14/2023,Onboarded,Monthly,4/14/2023,South Africa,Other,,Introduction to the world of data and data science
513395,Paid,4/15/2023,Onboarded,Annual,4/15/2023,Germany,Instagram,,Introduction to the world of data and data science
513417,Free,4/15/2023,Onboarded,,4/15/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
513616,Paid,4/15/2023,Onboarded,Monthly,4/15/2023,India,Youtube,Other,Specialized advanced topics
513637,Paid,4/15/2023,Onboarded,Monthly,4/15/2023,Philippines,Youtube,I want to become a data scientist.,Data analysis and data visualization
513664,Paid,4/15/2023,Onboarded,Monthly,4/15/2023,United Kingdom,Youtube,,Introduction to the world of data and data science
513700,Paid,4/15/2023,Onboarded,Annual,4/15/2023,Pakistan,Facebook,,Introduction to the world of data and data science
513820,Paid,4/16/2023,Onboarded,Monthly,4/16/2023,United States of America,Google,I want to become a data scientist.,Data analysis and data visualization
513854,Paid,4/16/2023,Onboarded,Annual,4/16/2023,India,Friend,I want to join an industry-leading company.,Machine and deep learning
513873,Paid,4/16/2023,Onboarded,Monthly,4/16/2023,United States of America,Instagram,I want to become a data scientist.,Data analysis and data visualization
514038,Paid,4/16/2023,Onboarded,Annual,4/16/2023,United States of America,Youtube,I want to join an industry-leading company.,Machine and deep learning
514277,Paid,4/17/2023,Onboarded,Monthly,4/17/2023,United States of America,Google,I want to join an industry-leading company.,Machine and deep learning
514284,Free,4/17/2023,Onboarded,,4/17/2023,Thailand,Google,,Introduction to the world of data and data science
514289,Paid,4/17/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
514298,Paid,4/17/2023,Onboarded,Quarterly,4/17/2023,United States of America,Other,I want to become a data scientist.,Data analysis and data visualization
514299,Free,4/17/2023,Not-Onboarded,,,,Multiple_Sources,,
514301,Paid,4/17/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
514356,Paid,4/17/2023,Onboarded,Monthly,4/17/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514377,Paid,4/17/2023,Onboarded,Annual,4/17/2023,United States of America,Youtube,,Introduction to the world of data and data science
514395,Paid,4/17/2023,Onboarded,Annual,4/17/2023,United States of America,Other,I want to join an industry-leading company.,Machine and deep learning
514414,Paid,4/18/2023,Onboarded,Annual,4/18/2023,United States of America,Youtube,,Introduction to the world of data and data science
514451,Free,4/18/2023,Onboarded,,4/18/2023,Australia,Google,,Introduction to the world of data and data science
514527,Paid,4/18/2023,Onboarded,Annual,4/18/2023,Nigeria,Friend,I want to earn a higher salary.,Business analysis
514600,Paid,4/18/2023,Onboarded,Annual,4/18/2023,United States of America,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514640,Paid,4/18/2023,Onboarded,Annual,4/19/2023,Germany,Youtube,I want to join an industry-leading company.,Machine and deep learning
514715,Paid,4/18/2023,Onboarded,Annual,4/18/2023,Romania,Google,I want to earn a higher salary.,Business analysis
514725,Paid,4/18/2023,Onboarded,Annual,4/18/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514770,Paid,4/19/2023,Onboarded,Annual,4/19/2023,United States of America,Youtube,,Introduction to the world of data and data science
514773,Paid,4/19/2023,Onboarded,Monthly,4/19/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
514777,Paid,4/19/2023,Not-Onboarded,Annual,,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514901,Paid,4/19/2023,Onboarded,Annual,4/19/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
514940,Paid,4/19/2023,Onboarded,Monthly,4/19/2023,Egypt,Facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
514974,Free,4/19/2023,Onboarded,,4/19/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
514994,Paid,4/19/2023,Onboarded,Annual,4/19/2023,India,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515015,Paid,4/19/2023,Onboarded,Annual,4/19/2023,Germany,Youtube,,Introduction to the world of data and data science
515021,Paid,4/19/2023,Onboarded,Monthly,4/19/2023,India,Youtube,,Introduction to the world of data and data science
515096,Paid,4/20/2023,Onboarded,Annual,4/20/2023,United States of America,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515097,Paid,4/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
515181,Paid,4/20/2023,Onboarded,Annual,4/20/2023,United Kingdom,Youtube,,Introduction to the world of data and data science
515230,Free,4/20/2023,Onboarded,,4/20/2023,Philippines,Other,I want to become a data scientist.,Data analysis and data visualization
515264,Paid,4/20/2023,Onboarded,Annual,4/20/2023,South Africa,Google,I want to become a data scientist.,Data analysis and data visualization
515334,Paid,4/20/2023,Onboarded,Annual,4/20/2023,United States of America,Friend,,Introduction to the world of data and data science
515338,Paid,4/20/2023,Onboarded,Annual,4/20/2023,India,Friend,,Introduction to the world of data and data science
515396,Paid,4/21/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
515461,Paid,4/21/2023,Onboarded,Annual,4/21/2023,Rwanda,Google,,Introduction to the world of data and data science
515497,Paid,4/21/2023,Onboarded,Monthly,4/21/2023,Colombia,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
515525,Paid,4/21/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
515594,Paid,4/21/2023,Onboarded,Monthly,4/21/2023,Morocco,Linkedin,I want to become a data scientist.,Data analysis and data visualization
515600,Paid,4/22/2023,Onboarded,Quarterly,4/22/2023,Nigeria,Other,I want to become a data scientist.,Data analysis and data visualization
515612,Paid,4/22/2023,Onboarded,Quarterly,4/22/2023,India,Youtube,I want to join an industry-leading company.,Machine and deep learning
515823,Paid,4/22/2023,Onboarded,Annual,4/22/2023,India,Youtube,,Introduction to the world of data and data science
515826,Paid,4/22/2023,Onboarded,Annual,4/22/2023,Denmark,Youtube,,Introduction to the world of data and data science
515892,Paid,4/23/2023,Onboarded,Monthly,6/8/2023,Egypt,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
515924,Paid,4/23/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
516019,Paid,4/23/2023,Onboarded,Annual,4/23/2023,Portugal,Instagram,I want to become a data scientist.,Data analysis and data visualization
516075,Paid,4/23/2023,Onboarded,Annual,4/23/2023,Lithuania,Other,I want to become a data scientist.,Data analysis and data visualization
516106,Paid,4/23/2023,Onboarded,Annual,4/28/2023,Brazil,Youtube,I want to become a data scientist.,Data analysis and data visualization
516163,Paid,4/24/2023,Not-Onboarded,Quarterly,,India,Instagram,,
516275,Paid,4/24/2023,Onboarded,Annual,4/24/2023,Niger,Friend,I want to join an industry-leading company.,Machine and deep learning
516425,Paid,4/25/2023,Onboarded,Annual,4/25/2023,India,Multiple_Sources,Other,Specialized advanced topics
516444,Paid,4/25/2023,Onboarded,Monthly,4/25/2023,Indonesia,Other,I want to earn a higher salary.,Business analysis
516472,Paid,4/25/2023,Onboarded,Annual,4/25/2023,United States of America,Google,I want to earn a higher salary.,Business analysis
516569,Paid,4/25/2023,Onboarded,Monthly,4/25/2023,United States of America,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
516593,Paid,4/25/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
516647,Paid,4/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
516656,Paid,4/25/2023,Onboarded,Annual,4/25/2023,United States of America,Instagram,,Introduction to the world of data and data science
516675,Paid,4/25/2023,Not-Onboarded,Quarterly,,,Multiple_Sources,,
516678,Paid,4/26/2023,Onboarded,Monthly,4/26/2023,Canada,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
516757,Paid,4/26/2023,Onboarded,Annual,4/26/2023,Austria,Youtube,,Introduction to the world of data and data science
516956,Paid,4/26/2023,Onboarded,Annual,4/26/2023,Germany,Other,I want to join an industry-leading company.,Machine and deep learning
517109,Paid,4/27/2023,Onboarded,Monthly,4/27/2023,Pakistan,Youtube,I want to join an industry-leading company.,Machine and deep learning
517124,Paid,4/27/2023,Onboarded,Annual,4/27/2023,Colombia,Google,I want to join an industry-leading company.,Machine and deep learning
517235,Paid,4/27/2023,Onboarded,Annual,4/27/2023,Bangladesh,Friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517295,Paid,4/27/2023,Onboarded,Annual,4/27/2023,Mexico,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517301,Paid,4/27/2023,Onboarded,Annual,5/19/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
517472,Paid,4/28/2023,Onboarded,Annual,4/28/2023,India,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
517588,Paid,4/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
517655,Paid,4/28/2023,Onboarded,Annual,4/28/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
517713,Paid,4/28/2023,Onboarded,Annual,4/28/2023,Sudan,Friend,,Introduction to the world of data and data science
517739,Paid,4/28/2023,Onboarded,Annual,4/28/2023,Nigeria,Other,I want to join an industry-leading company.,Machine and deep learning
517759,Free,4/28/2023,Onboarded,,4/28/2023,United States of America,Other,I want to join an industry-leading company.,Machine and deep learning
517786,Paid,4/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
517789,Paid,4/28/2023,Onboarded,Annual,4/28/2023,Germany,Youtube,,Introduction to the world of data and data science
517875,Paid,4/29/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
517920,Paid,4/29/2023,Onboarded,Annual,4/29/2023,Ukraine,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518084,Paid,4/29/2023,Onboarded,Annual,4/29/2023,United Kingdom,Facebook,,Introduction to the world of data and data science
518096,Paid,4/29/2023,Onboarded,Annual,4/29/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518104,Paid,4/29/2023,Onboarded,Annual,4/29/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518182,Paid,4/29/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
518251,Paid,4/30/2023,Onboarded,Annual,4/30/2023,India,Google,I want to earn a higher salary.,Business analysis
518265,Free,4/30/2023,Onboarded,,4/30/2023,Canada,Google,I want to become a data scientist.,Data analysis and data visualization
518266,Paid,4/30/2023,Onboarded,Annual,4/30/2023,India,Youtube,,Introduction to the world of data and data science
518583,Paid,5/1/2023,Onboarded,Annual,5/1/2023,Germany,Instagram,,Introduction to the world of data and data science
518603,Paid,5/1/2023,Onboarded,Monthly,5/1/2023,Romania,Youtube,,Introduction to the world of data and data science
518658,Paid,5/1/2023,Onboarded,Annual,5/1/2023,India,Facebook,I want to join an industry-leading company.,Machine and deep learning
518676,Paid,5/1/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
518699,Paid,5/2/2023,Onboarded,Monthly,5/2/2023,United States of America,Instagram,,Introduction to the world of data and data science
518773,Paid,5/2/2023,Onboarded,Annual,5/2/2023,South Africa,Youtube,,Introduction to the world of data and data science
518828,Paid,5/2/2023,Onboarded,Monthly,5/2/2023,Germany,Google,I want to become a data scientist.,Data analysis and data visualization
518866,Paid,5/2/2023,Onboarded,Annual,5/2/2023,United States of America,Youtube,I want to earn a higher salary.,Business analysis
518893,Paid,5/2/2023,Onboarded,Annual,5/2/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518906,Paid,5/2/2023,Onboarded,Monthly,5/2/2023,Mexico,Friend,Other,Specialized advanced topics
518950,Paid,5/2/2023,Onboarded,Monthly,5/2/2023,Nigeria,Facebook,,Introduction to the world of data and data science
518972,Free,5/3/2023,Onboarded,,5/3/2023,Singapore,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
518993,Paid,5/3/2023,Onboarded,Annual,5/3/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
519010,Paid,5/3/2023,Onboarded,Annual,5/3/2023,India,Youtube,,Introduction to the world of data and data science
519088,Paid,5/3/2023,Onboarded,Monthly,5/3/2023,Greece,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
519115,Paid,5/3/2023,Onboarded,Annual,5/3/2023,United States of America,Google,I want to join an industry-leading company.,Machine and deep learning
519191,Paid,5/3/2023,Onboarded,Annual,5/3/2023,United States of America,Youtube,I want to join an industry-leading company.,Machine and deep learning
519268,Paid,5/4/2023,Onboarded,Monthly,5/4/2023,Denmark,Other,I want to become a data scientist.,Data analysis and data visualization
519287,Paid,5/4/2023,Onboarded,Annual,5/4/2023,Nigeria,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
519330,Paid,5/4/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
519388,Paid,5/4/2023,Onboarded,Quarterly,5/4/2023,India,Youtube,,Introduction to the world of data and data science
519402,Free,5/4/2023,Onboarded,,5/4/2023,United States of America,Other,,Introduction to the world of data and data science
519417,Free,5/4/2023,Onboarded,,5/4/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
